"Time","Callsign","Origin","Destination","FuelBurn","TrackMiles","AircraftType","FlightType","Routing","Waypoint","RoutingType","Scenario"
"07:34:45","SAS2836","LDPL","EKCH",855.27,102.7,"CRJ9(MEDIUM)","IFR","LDPL_PEVAL","PEVAL","Departure","Current"
"07:35:07","TOM6AV","EGGD","LDPL",246.17,103.1,"B738(MEDIUM)","IFR","ROTAR_LDPL","ROTAR","Arrival","Current"
"07:35:27","SAS7335","ENZV","LDSP",1100.87,255.10001,"B738(MEDIUM)","IFR","OUTSIDE.FIR.NW_LDSP","OUTSIDE FIR NW","Arrival","Current"
"07:37:48","EZY52PT","EGKK","LDDU",1112.05,322.79999,"A319(MEDIUM)","IFR","BUSET_LDDU","BUSET","Arrival","Current"
"07:40:51","EZY31YA","LDSP","LIRN",1453.78,129.60001,"A320(MEDIUM)","IFR","LDSP_VELUG","VELUG","Departure","Current"
"07:41:41","THY1062","LJLJ","LTBA",2163.15,253.7,"A320(MEDIUM)","IFR","LJLJ_TUVAR","TUVAR","Departure","Current"
"07:41:52","EWG3N","LDZD","EDDS",1730.57,169.3,"A320(MEDIUM)","IFR","LDZD_PEVAL.1","PEVAL 1","Departure","Current"
"07:42:27","NAX4349","ESSA","LDZA",284,98.9,"B738(MEDIUM)","IFR","PETOV_LDZA","PETOV","Arrival","Current"
"07:43:46","VLG7724","LDDU","LEBL",1649.63,168.89999,"A320(MEDIUM)","IFR","LDDU_KATTI","KATTI","Departure","Current"
"07:44:05","CTN25F","LDZA","LFPG",1324.82,114.9,"A319(MEDIUM)","IFR","LDZA_PODET","PODET","Departure","Current"
"07:45:07","VTE989","LYPG","KHYA",1725.88,334.29999,"GLEX(MEDIUM)","IFR","LYPG_BAXON","BAXON","Departure","Current"
"07:46:18","SAS4781","ENGM","LDPL",561.9,213.5,"CRJ9(MEDIUM)","IFR","KOPRY_LDPL","KOPRY","Arrival","Current"
"07:46:27","CTN416","LDZA","EDDF",1131.48,81.2,"A320(MEDIUM)","IFR","LDZA_OBUTI","OBUTI","Departure","Current"
"07:47:50","EZY28PN","LDSP","LFPG",1930.65,210.2,"A320(MEDIUM)","IFR","LDSP_BAXON","BAXON","Departure","Current"
"07:47:56","9ASET","LOWW","LDLO",125.48,130.89999,"BE9L(MEDIUM)","VFR","GEMKA_LDLO","GEMKA","Arrival","Current"
"07:49:01","CTN4437","EDDM","LDZA",249.58,86.3,"DH8D(MEDIUM)","IFR","ARGOM_LDZA","ARGOM","Arrival","Current"
"07:51:08","NAX19X","ENGM","LDSP",806.67,209.10001,"B738(MEDIUM)","IFR","DARZA_LDSP","DARZA","Arrival","Current"
"07:53:34","DERFM","LDLO","LJPZ",0,68.7,"DA40(MEDIUM)","VFR","LDLO_LJPZ",NA,"Domestic","Current"
"07:54:49","CTN460","LDZA","LSZH",514.53,114.2,"DH8D(MEDIUM)","IFR","LDZA_PODET","PODET","Departure","Current"
"07:56:11","TOM67B","EGCC","LDPL",248.93,103.1,"B738(MEDIUM)","IFR","ROTAR_LDPL","ROTAR","Arrival","Current"
"07:56:48","SCW4U","ESGG","LDSP",889.57,209.10001,"RJ1H(MEDIUM)","IFR","DARZA_LDSP","DARZA","Arrival","Current"
"07:56:49","EZY12XB","EGGW","LDZD",447.82,167.5,"A320(MEDIUM)","IFR","PEVAL_LDZD","PEVAL","Arrival","Current"
"08:01:21","EFD6S","LFLY","LDSB",331.13,182.39999,"C680(MEDIUM)","IFR","TORPO_LDSB","TORPO","Arrival","Current"
"08:02:38","SRK3AD","LDSB","LSZB",821.53,260.39999,"SB20(MEDIUM)","IFR","LDSB_ROTAR.1","ROTAR 1","Departure","Current"
"08:03:09","TOM1JH","EGKK","LDPL",414.8,134.10001,"B752(MEDIUM)","IFR","OUTSIDE.FIR.NW_LDPL","OUTSIDE FIR NW","Arrival","Current"
"08:03:29","THY9VB","LDZA","LTBA",1772.67,183.3,"A320(MEDIUM)","IFR","LDZA_TUVAR.1","TUVAR 1","Departure","Current"
"08:06:05","N702LK","LDDU","KDLH",1562.9,323,"GL5T(MEDIUM)","IFR","LDDU_DARZA","DARZA","Departure","Current"
"08:06:19","ASF01","LDZA","LDVA",108.27,38.5,"H53(SHORT)","Military","LDZA_LDVA",NA,"Domestic","Current"
"08:07:11","EZY63NJ","EGPH","LDDU",1189.7,314.89999,"A320(MEDIUM)","IFR","BUSET_LDDU","BUSET","Arrival","Current"
"08:08:45","EZY61CZ","EGGD","LDSP",813.17,226.3,"A320(MEDIUM)","IFR","BUSET_LDSP","BUSET","Arrival","Current"
"08:10:57","IBK481","LDSP","EFHK",2065.97,206.2,"B738(MEDIUM)","IFR","LDSP_VEBAL.3","VEBAL 3","Departure","Current"
"08:10:59","BAW22LV","EGKK","LDDU",1358.97,350.60001,"A320(MEDIUM)","IFR","OUTSIDE.FIR.NW_LDDU","OUTSIDE FIR NW","Arrival","Current"
"08:11:02","DEPRW","LDZD","LOWL",64.12,160.39999,"BE36(MEDIUM)","IFR","LDZD_DARZA","DARZA","Departure","Current"
"08:11:13","JML200","LDZD","LIRQ",567.63,118.3,"E35L(MEDIUM)","IFR","LDZD_TORPO","TORPO","Departure","Current"
"08:12:04","FGNBN#2","LDRI","LJLJ",0,65.3,"C162(MEDIUM)","VFR","LDRI_LJPJ","LJPJ","Departure","Current"
"08:12:57","SAS2833","EKCH","LDDU",772.5,254.5,"CRJ9(MEDIUM)","IFR","BAREB_LDDU","BAREB","Arrival","Current"
"08:14:35","EWG1877","LYTV","EDDM",2782.07,350.89999,"A319(MEDIUM)","IFR","LYTV_OUTSIDE.FIR.N","OUTSIDE FIR N","Departure","Current"
"08:16:24","EXS33RY","EGBB","LDDU",1580.7,342.70001,"B738(MEDIUM)","IFR","OUTSIDE.FIR.NW_LDDU","OUTSIDE FIR NW","Arrival","Current"
"08:16:33","NAX37Y","ESSA","LDSP",942.23,242.3,"B738(MEDIUM)","IFR","OUTSIDE.FIR.NE_LDSP","OUTSIDE FIR NE","Arrival","Current"
"08:17:18","VOE22EH","LDDU","LFBD",1670.8,236.60001,"B712(MEDIUM)","IFR","LDDU_XAMIT","XAMIT","Departure","Current"
"08:19:11","IBE31ZZ","LEMD","LDDU",465.28,172.39999,"A319(MEDIUM)","IFR","KATTI_LDDU","KATTI","Arrival","Current"
"08:19:44","JAF3TK","LDDU","EBBR",2505.9,344.5,"B737(MEDIUM)","IFR","LDDU_PEVAL.1","PEVAL 1","Departure","Current"
"08:20:36","SAS7498","LDSP","ENZV",1806.98,194.10001,"B737(MEDIUM)","IFR","LDSP_OUTSIDE.FIR.N.1","OUTSIDE FIR N 1","Departure","Current"
"08:22:45","VTE989#2","LYTV","KHYA",1942.58,388.89999,"GLEX(MEDIUM)","IFR","LYTV_BABAG","BABAG","Departure","Current"
"08:29:14","E7ABM","LJPZ","LQBI",4,106.9,"C172(MEDIUM)","VFR","LJPZ_LQBI",NA,"Domestic","Current"
"08:29:34","ITE096","LDZD","LKKV",186.53,126.4,"B350(MEDIUM)","IFR","LDZD_OUTSIDE.FIR.N","OUTSIDE FIR N","Departure","Current"
"08:29:59","YUA007","LYZR","LQBK",0,125.6,"C172(SHORT)","VFR","TUVAR_LQBK","TUVAR","Arrival","Current"
"08:33:17","IBK5691","LDDU","LEBL",1845.47,168.89999,"B738(MEDIUM)","IFR","LDDU_KATTI","KATTI","Departure","Current"
"08:33:42","ASF01_2","LDVA","LDZA",149.77,45.3,"H53(SHORT)","Military","LDVA_LDZA",NA,"Domestic","Current"
"08:34:43","OKELO","LKMT","LDSB",196.22,214.8,"PA31(MEDIUM)","VFR","KOPRY_LDSB.1","KOPRY","Arrival","Current"
"08:34:55","DCM3580","LDDU","LWSK",340.6,76.5,"CL30(MEDIUM)","IFR","LDDU_MOKUN","MOKUN","Departure","Current"
"08:35:37","EZY89AG","LDDU","LFLL",2255.62,310.10001,"A319(MEDIUM)","IFR","LDDU_BAXON","BAXON","Departure","Current"
"08:35:38","SAS7327","ENGM","LDSP",925.37,222.89999,"B738(MEDIUM)","IFR","KOPRY_LDSP.1","KOPRY","Arrival","Current"
"08:36:00","QTR4JJ","LDZA","OTHH",1792.87,183.39999,"A320(MEDIUM)","IFR","LDZA_TUVAR.1","TUVAR 1","Departure","Current"
"08:37:08","CSA6905","LDSB","LOWL",695.97,234.3,"AT75(MEDIUM)","IFR","LDSB_PETOV","PETOV","Departure","Current"
"08:38:30","OEKLS","LOLW","LDPL",80.38,183.60001,"P28T(MEDIUM)","IFR","OUTSIDE.FIR.NE_LDPL","OUTSIDE FIR NE","Arrival","Current"
"08:39:28","NAX95W","LDDU","ENGM",2534.67,301.39999,"B738(MEDIUM)","IFR","LDDU_OBUTI.2","OBUTI 2","Departure","Current"
"08:39:48","SCW17Y","ESMS","LDSP",889.57,209.10001,"RJ1H(MEDIUM)","IFR","DARZA_LDSP","DARZA","Arrival","Current"
"08:41:27","SCW14X","LDSP","EKCH",1923.65,243.60001,"RJ1H(MEDIUM)","IFR","LDSP_OUTSIDE.FIR.NE.1","OUTSIDE FIR NE 1","Departure","Current"
"08:42:02","HAFEL","LDSB","LHSM",82.32,206.60001,"PA34(MEDIUM)","IFR","LDSB_VEBAL","VEBAL","Departure","Current"
"08:42:30","JAF7EY","LDSB","LFRG",1744.23,264,"E190(MEDIUM)","IFR","LDSB_ROTAR","ROTAR","Departure","Current"
"08:42:34","HBCMC","LOAN","LDOS",0,66.3,"EV97(MEDIUM)","VFR","BAREB_LDOS","BAREB","Arrival","Current"
"08:44:09","SAS7347","ENBR","LDSP",852.52,209.10001,"B738(MEDIUM)","IFR","DARZA_LDSP","DARZA","Arrival","Current"
"08:44:53","NAX34AZ","LDDU","ESSA",1242,76.6,"B738(MEDIUM)","IFR","LDDU_MOKUN","MOKUN","Departure","Current"
"08:45:24","FGGSK","LIPM","LDLO",81.75,103.5,"PA27(MEDIUM)","VFR","BAXON_LDLO","BAXON","Arrival","Current"
"08:47:04","FIN5YN","EFHK","LDSP",1062.43,229.2,"A321(MEDIUM)","IFR","KOPRY_LDSP.1","KOPRY","Arrival","Current"
"08:49:22","SCW6D","LDSP","ESGG",1942.05,243.60001,"RJ1H(MEDIUM)","IFR","LDSP_OUTSIDE.FIR.NE.1","OUTSIDE FIR NE 1","Departure","Current"
"08:50:20","S5BDM","LDZA","LYBE",395,177.3,"C56X(MEDIUM)","IFR","LDZA_PEROT","PEROT","Departure","Current"
"08:50:33","EZY59HX","LDSP","EDDB",1878.48,228.2,"A319(MEDIUM)","IFR","LDSP_PETOV","PETOV","Departure","Current"
"08:50:34","OEAGA","LDLO","LOAN",6.55,138.60001,"C172(MEDIUM)","VFR","LDLO_ALIVO","ALIVO","Departure","Current"
"08:51:34","ENT991","LDDU","LFPG",2836.98,352.39999,"B738(MEDIUM)","IFR","LDDU_ROTAR","ROTAR","Departure","Current"
"08:52:26","CTN441","LOWW","LDZA",288.47,99.2,"DH8D(MEDIUM)","IFR","PETOV_LDZA","PETOV","Arrival","Current"
"08:53:03","PHHRK#4","LDZA","LGAV",249.15,235.7,"P180(MEDIUM)","IFR","LDZA_OSLUD.1","OSLUD 1","Departure","Current"
"08:53:37","VLG1281","LDZA","LEBL",1898.47,208.7,"A320(MEDIUM)","IFR","LDZA_ROTAR","ROTAR","Departure","Current"
"08:56:07","TDR815","LDOS","LDPL",414.78,239.8,"L410(MEDIUM)","IFR","LDOS_LDPL",NA,"Domestic","Current"
"08:56:16","MGX150","LYPG","LSZH",2214.13,350.20001,"E195(MEDIUM)","IFR","LYPG_SABAD","SABAD","Departure","Current"
"08:56:16","TOM9AB","LDPL","EGBB",1452.53,104.3,"B738(MEDIUM)","IFR","LDPL_PEVAL","PEVAL","Departure","Current"
"08:56:30","EZY53JP","LDSP","EGKK",2072.92,241.89999,"A320(MEDIUM)","IFR","LDSP_PEVAL.1","PEVAL 1","Departure","Current"
"08:57:59","AZA2CH","LIRF","LYPG",636.48,215.7,"E75S(MEDIUM)","IFR","KATTI_LYPG","KATTI","Arrival","Current"
"08:59:46","SAS2831","EKCH","LDSP",747.13,205.39999,"A320(MEDIUM)","IFR","NEMEK_LDSP","NEMEK","Arrival","Current"
"09:00:01","9AEEE","LDSH","LDSH",NA,NA,"C182(MEDIUM)","VFR","LDSH_LDSH",NA,"Domestic","Current"
"09:00:25","KLM1939","EHAM","LDZA",194.53,86.2,"E190(MEDIUM)","IFR","ARGOM_LDZA","ARGOM","Arrival","Current"
"09:01:20","EZY43LD","LDZD","EDDB",1604.75,168.2,"A319(MEDIUM)","IFR","LDZD_BUSET","BUSET","Departure","Current"
"09:03:32","ASL49M","LJLJ","LYBE",719.18,246.60001,"AT72(MEDIUM)","IFR","LJLJ_PEROT","PEROT","Departure","Current"
"09:04:43","LOT611","EPWA","LDZA",274.93,118.3,"E195(MEDIUM)","IFR","KOPRY_LDZA","KOPRY","Arrival","Current"
"09:04:55","FIN6ML","LDDU","EFHK",1330.15,76.8,"A321(MEDIUM)","IFR","LDDU_MOKUN","MOKUN","Departure","Current"
"09:05:26","ASL45D","LDZA","LYBE",484.62,157.89999,"AT72(MEDIUM)","IFR","LDZA_LAKIK","LAKIK","Departure","Current"
"09:05:36","RWZ536","LDPL","UUDD",1721.93,124.1,"A321(MEDIUM)","IFR","LDPL_ALIVO","ALIVO","Departure","Current"
"09:06:01","EWG8EV","LDPL","EDDL",1305.92,103.8,"A320(MEDIUM)","IFR","LDPL_PEVAL","PEVAL","Departure","Current"
"09:06:42","NAX4350","LDZA","ESSA",1237.05,79.8,"B738(MEDIUM)","IFR","LDZA_KOPRY","KOPRY","Departure","Current"
"09:07:26","CTN9HR","EDDF","LDZA",295.35,94.1,"A319(MEDIUM)","IFR","ARGOM_LDZA","ARGOM","Arrival","Current"
"09:09:46","EZY24JC","LDDU","EHAM",2449.1,322.79999,"A320(MEDIUM)","IFR","LDDU_DARZA","DARZA","Departure","Current"
"09:09:59","ADR1279","LGKF","LIPQ",935,340.5,"CRJ9(MEDIUM)","IFR","AISOA_LIPQ","AISOA","Arrival","Current"
"09:10:05","OEKMU","LDLO","LOAV",69,165.5,"PA44(MEDIUM)","VFR","LDLO_PETOV","PETOV","Departure","Current"
"09:10:06","HBFWZ","LSGL","LDDU",181.08,251,"PC12(MEDIUM)","IFR","TORPO_LDDU","TORPO","Arrival","Current"
"09:10:37","IBE31HY","LEMD","LDZA",352.47,94.2,"A321(MEDIUM)","IFR","ARGOM_LDZA","ARGOM","Arrival","Current"
"09:10:55","DLH3CF","LDPL","EDDM",894.47,113.7,"CRJ9(MEDIUM)","IFR","LDPL_GIRDA","GIRDA","Departure","Current"
"09:12:03","HBEUO","LOAN","LDOS",0,66.3,"MAGC(MEDIUM)","VFR","BAREB_LDOS","BAREB","Arrival","Current"
"09:14:18","AUA734","LDDU","LOWW",1953.73,322,"E190(MEDIUM)","IFR","LDDU_OBUTI.1","OBUTI 1","Departure","Current"
"09:14:35","HBDIC","LJPZ","LDLO",25.52,76.1,"M20P(MEDIUM)","VFR","LJPZ_LDLO",NA,"Domestic","Current"
"09:16:11","EXS92LW","EGSS","LDDU",2467.3,325.29999,"B763(MEDIUM)","IFR","PEVAL_LDDU.1","PEVAL","Arrival","Current"
"09:17:02","ADR47L","LGIR","LJLJ",1422.9,385.89999,"A319(MEDIUM)","IFR","OUTSIDE.FIR.S_LJLJ","OUTSIDE FIR S","Arrival","Current"
"09:17:02","SAS4782","LDPL","ENGM",932.07,124.1,"CRJ9(MEDIUM)","IFR","LDPL_ALIVO","ALIVO","Departure","Current"
"09:17:34","DCDTN","LDZD","EDDR",381.97,169.7,"C25C(MEDIUM)","IFR","LDZD_PEVAL.1","PEVAL 1","Departure","Current"
"09:18:27","SAS1832","LDSP","ESSA",2037.37,206.3,"B738(MEDIUM)","IFR","LDSP_VEBAL.3","VEBAL 3","Departure","Current"
"09:19:33","AHO596U","LSZH","LDDU",665.68,325.39999,"E35L(MEDIUM)","IFR","PEVAL_LDDU.1","PEVAL","Arrival","Current"
"09:20:27","TJS91#2","LDRI","LOWI",358.13,110.5,"C650(MEDIUM)","IFR","LDRI_ALIVO","ALIVO","Departure","Current"
"09:20:42","PHJFH","LDRI","LIPV",51.6,134.2,"E500(MEDIUM)","VFR","LDRI_ROTAR.1","ROTAR 1","Departure","Current"
"09:20:52","HBPAV","LOAN","LDOS",26.37,66.3,"C182(MEDIUM)","VFR","BAREB_LDOS","BAREB","Arrival","Current"
"09:21:04","SPAVI#2","LDRI","LIPV",49.95,109.6,"SR20(MEDIUM)","VFR","LDRI_VFR_ABLAT","VFR","Departure","Current"
"09:21:23","BAW48G","EGLL","LDZA",207.6,86.2,"A320(MEDIUM)","IFR","ARGOM_LDZA","ARGOM","Arrival","Current"
"09:22:02","N620SY","LDDU","KINL",1792.57,344,"GLEX(MEDIUM)","IFR","LDDU_PEVAL.1","PEVAL 1","Departure","Current"
"09:22:37","SAS4733","ENGM","LDSP",981.97,222.89999,"B738(MEDIUM)","IFR","KOPRY_LDSP.1","KOPRY","Arrival","Current"
"09:22:59","ULC66","LYTV","LIMF",1106.15,154.5,"GLEX(MEDIUM)","IFR","LYTV_AIOSA","AIOSA","Departure","Current"
"09:23:19","EIN46B","EIDW","LDDU",1628.1,325.39999,"A321(MEDIUM)","IFR","PEVAL_LDDU.1","PEVAL","Arrival","Current"
"09:23:21","OOACC#2","EBAW","LDRI",74.77,84.5,"C25A(MEDIUM)","IFR","ARMIX_LDRI","ARMIX","Arrival","Current"
"09:24:12","HBETD","LOAN","LDOS",23.17,66.3,"C182(MEDIUM)","VFR","BAREB_LDOS","BAREB","Arrival","Current"
"09:24:17","TOM8FC","LDPL","EGGD",1521.18,114,"B738(MEDIUM)","IFR","LDPL_GIRDA","GIRDA","Departure","Current"
"09:25:01","SAS1836","LDSP","ESGG",1990.63,226.89999,"A320(MEDIUM)","IFR","LDSP_PETOV","PETOV","Departure","Current"
"09:25:28","CTN439P","EDDM","LDSP",762.33,255.3,"DH8D(MEDIUM)","IFR","OUTSIDE.FIR.NW_LDSP","OUTSIDE FIR NW","Arrival","Current"
"09:27:25","EZY37MU","LDDU","EGSS",2436.05,340.89999,"A319(MEDIUM)","IFR","LDDU_BUSET","BUSET","Departure","Current"
"09:27:27","HAKAR#2","LDZD","LDPL",132.22,81.6,"C525(MEDIUM)","VFR","LDZD_LDPL.1",NA,"Domestic","Current"
"09:27:33","VLG6756","LIRF","LDZD",506.2,140,"A320(MEDIUM)","IFR","NIKOL_LDZD","NIKOL","Arrival","Current"
"09:27:51","EFD6S#2","LDSB","LOWI",660.83,257.29999,"C680(MEDIUM)","IFR","LDSB_PEVAL.1","PEVAL 1","Departure","Current"
"09:29:53","S5DEF#2","LJMB","LDVA",0,31.9,"MAGC(MEDIUM)","VFR","LJMB_LDVA",NA,"Domestic","Current"
"09:29:58","MGX257","LFLL","LYPG",1028.22,265.60001,"B735(MEDIUM)","IFR","VAPUP_LYPG","VAPUP","Arrival","Current"
"09:30:42","DLH1476","EDDF","LDZD",604.1,160.7,"A319(MEDIUM)","IFR","GEMKA_LDZD","GEMKA","Arrival","Current"
"09:31:30","HBSVM","LOAN","LDOS",66.35,66.3,"TEX2(SHORT)","VFR","BAREB_LDOS","BAREB","Arrival","Current"
"09:32:35","GUILT","LDRI","LFMT",130.25,129.3,"PA31(MEDIUM)","IFR","LDRI_LABIN","LABIN","Departure","Current"
"09:32:38","9ASET#5","LDLO","LDZA",138.62,99.9,"BE9L(MEDIUM)","IFR","LDLO_LDZA",NA,"Domestic","Current"
"09:33:32","TCDPR#2","LDRI","LIPV",47.38,124.8,"SR22(MEDIUM)","VFR","LDRI_BABAG","BABAG","Departure","Current"
"09:33:35","4OVIP","LYTV","LDDU",237,56.5,"H53(SHORT)","VFR","LYTV_LDDU",NA,"Domestic","Current"
"09:35:02","SLD204","LDPL","LDLO",67.15,30.6,"L410(MEDIUM)","VFR","LDPL_LDLO",NA,"Domestic","Current"
"09:35:41","OKEKM#2","LJMB","LDPL",6.27,166.89999,"C172(MEDIUM)","VFR","LJMB_LDPL",NA,"Domestic","Current"
"09:35:42","EZY78JZ","LDSP","EGSS",1952.63,242.7,"A319(MEDIUM)","IFR","LDSP_PEVAL.1","PEVAL 1","Departure","Current"
"09:35:47","EZY76TW","LIRN","LDDU",353.52,127.1,"A320(MEDIUM)","IFR","AIOSA_LDDU","AIOSA","Arrival","Current"
"09:36:32","CTN75C","LSZH","LDSP",656.57,225.8,"DH8D(MEDIUM)","IFR","LABIN_LDSP","LABIN","Arrival","Current"
"09:37:02","EWG6YG","EDDT","LDRI",207.97,84.6,"A319(MEDIUM)","IFR","ARMIX_LDRI","ARMIX","Arrival","Current"
"09:37:09","NJE803E","LYPG","LSZH",511.85,325.70001,"E55P(MEDIUM)","IFR","LYPG_DARZA","DARZA","Departure","Current"
"09:37:41","BAW28V","EGKK","LDDU",1282.15,330.70001,"A320(MEDIUM)","IFR","LABIN_LDDU.1","LABIN","Arrival","Current"
"09:37:43","NAX91M","LDSP","ENGM",2146.5,226.8,"B738(MEDIUM)","IFR","LDSP_PETOV","PETOV","Departure","Current"
"09:39:14","VLG6736","LIRF","LDDU",613.13,172.5,"A320(MEDIUM)","IFR","KATTI_LDDU","KATTI","Arrival","Current"
"09:39:34","CTN2S","LDZA","LDSP",679.43,167.8,"DH8D(MEDIUM)","IFR","LDZA_LDSP",NA,"Domestic","Current"
"09:42:10","SAS7342","LDSP","ENVA",2033.67,206.3,"B738(MEDIUM)","IFR","LDSP_VEBAL.3","VEBAL 3","Departure","Current"
"09:42:15","OEFAR","LOWL","LDDU",103.98,323.79999,"DA42(MEDIUM)","IFR","ALIVO_LDDU","ALIVO","Arrival","Current"
"09:42:28","EXS961","EGCC","LDDU",1878.27,330.60001,"B752(MEDIUM)","IFR","LABIN_LDDU.1","LABIN","Arrival","Current"
"09:43:15","EWG73Z","EDDK","LDSP",1404.85,255,"A319(MEDIUM)","IFR","OUTSIDE.FIR.NW_LDSP","OUTSIDE FIR NW","Arrival","Current"
"09:44:07","AEE788","LGAV","LDZD",712.92,235,"DH8D(MEDIUM)","IFR","AIOSA_LDZD","AIOSA","Arrival","Current"
"09:45:34","N425K","LDRI","LIPV",1.5,124.1,"C172(SHORT)","VFR","LDRI_BABAG","BABAG","Departure","Current"
"09:46:34","IBK2605","LDDU","EGKK",2836.98,352.39999,"B738(MEDIUM)","IFR","LDDU_ROTAR","ROTAR","Departure","Current"
"09:47:57","CTN321","LKPR","LDZA",285.63,99.1,"DH8D(MEDIUM)","IFR","PETOV_LDZA","PETOV","Arrival","Current"
"09:50:52","HBOPL","LOAN","LDOS",0,66.3,"DA40(MEDIUM)","VFR","BAREB_LDOS","BAREB","Arrival","Current"
"09:50:56","SCW8271","LDSP","ESOE",1741.93,206,"RJ1H(MEDIUM)","IFR","LDSP_VEBAL.3","VEBAL 3","Departure","Current"
"09:52:47","DESRM","LIDR","LDLO",38.65,103.5,"SR22(MEDIUM)","VFR","BAXON_LDLO","BAXON","Arrival","Current"
"09:53:42","UAE129","OMDB","LDZA",1615.23,193.39999,"B77W(MEDIUM)","IFR","PEROT_LDZA","PEROT","Arrival","Current"
"09:54:58","NJE414T","EDSB","LYTV",531.32,389.10001,"C56X(MEDIUM)","IFR","PEVAL_LYTV","PEVAL","Arrival","Current"
"09:56:00","NAX36EP","ENZV","LDDU",1221.38,300.10001,"B738(MEDIUM)","IFR","DARZA_LDDU","DARZA","Arrival","Current"
"09:56:07","DFTON","EDVE","LDPL",76.8,103.1,"PC12(MEDIUM)","IFR","ROTAR_LDPL","ROTAR","Arrival","Current"
"09:57:01","NAX38FY","LDSP","ESSA",2065.97,206.2,"B738(MEDIUM)","IFR","LDSP_VEBAL.3","VEBAL 3","Departure","Current"
"09:57:35","SAS2834","LDDU","EKCH",752,77.9,"CRJ9(MEDIUM)","IFR","LDDU_MOKUN","MOKUN","Departure","Current"
"09:59:17","TOM7KX","LDPL","EGCC",1515.58,114,"B738(MEDIUM)","IFR","LDPL_GIRDA","GIRDA","Departure","Current"
"10:00:04","SBI929","UUDD","LDPL",579.57,183.39999,"A320(MEDIUM)","IFR","OUTSIDE.FIR.NE_LDPL","OUTSIDE FIR NE","Arrival","Current"
"10:00:04","RYR691A","LICC","LIPQ",559.13,173.39999,"B738(MEDIUM)","IFR","NIKOL_LIPQ","NIKOL","Arrival","Current"
"10:00:21","DGANA","LDZD","LDSB",32.95,84.9,"C82S(MEDIUM)","IFR","LDZD_LDSB",NA,"Domestic","Current"
"10:01:08","TOM60K","LDPL","EGKK",2024.63,103.8,"B752(MEDIUM)","IFR","LDPL_PEVAL","PEVAL","Departure","Current"
"10:01:29","S5PDW","LJPZ","LDZD",0,126.5,"EV97(MEDIUM)","VFR","LJPZ_LDZD",NA,"Domestic","Current"
"10:01:45","AFL2040","UUEE","LDZA",418.8,110.2,"A320(MEDIUM)","IFR","KOPRY_LDZA","KOPRY","Arrival","Current"
"10:02:59","CTN423","EDDL","LDSP",732,230.10001,"A319(MEDIUM)","IFR","PEVAL_LDSP.2","PEVAL","Arrival","Current"
"10:03:09","PNC4SS","LJLJ","LGKR",977.98,382.10001,"F2TH(MEDIUM)","IFR","LJLJ_OUTSIDE.FIR.S.2","OUTSIDE FIR S 2","Departure","Current"
"10:03:46","LOT581","EPWA","LDZD",746.05,204.60001,"E195(MEDIUM)","IFR","OUTSIDE.FIR.NE_LDZD","OUTSIDE FIR NE","Arrival","Current"
"10:06:06","EXS19L","EGCC","LDSP",866.85,225.8,"B738(MEDIUM)","IFR","LABIN_LDSP","LABIN","Arrival","Current"
"10:06:30","EZY73HF","LDSP","EGGD",2072.92,241.89999,"A320(MEDIUM)","IFR","LDSP_PEVAL.1","PEVAL 1","Departure","Current"
"10:06:40","EZY69ML","LDDU","EGKK",2490.18,352.29999,"A319(MEDIUM)","IFR","LDDU_ROTAR","ROTAR","Departure","Current"
"10:07:04","RYR6946","EBCI","LDRI",228.27,84.5,"B738(MEDIUM)","IFR","ARMIX_LDRI","ARMIX","Arrival","Current"
"10:07:15","S5DHD#2","LDSB","LDDU",2.28,86,"C172(MEDIUM)","VFR","LDSB_LDDU",NA,"Domestic","Current"
"10:08:08","NJE855Y","LDPL","LFPB",426.47,103.6,"F2TH(MEDIUM)","IFR","LDPL_PEVAL","PEVAL","Departure","Current"
"10:08:54","4OVIP#2","LDDU","LYTV",94.53,24.5,"H53(SHORT)","VFR","LDDU_LYTV",NA,"Domestic","Current"
"10:10:47","EZY63RK","LDZD","EGGW",1712.22,169.3,"A320(MEDIUM)","IFR","LDZD_PEVAL.1","PEVAL 1","Departure","Current"
"10:11:07","EZS89YB","LSGG","LDSP",459.78,153.89999,"A320(MEDIUM)","IFR","TORPO_LDSP","TORPO","Arrival","Current"
"10:13:18","CTN375","LEBL","LDZA",512.33,191.3,"CRJ9(MEDIUM)","IFR","LABIN_LDZA","LABIN","Arrival","Current"
"10:14:24","IBE31BD","LDDU","LEMD",1585.93,168.8,"A319(MEDIUM)","IFR","LDDU_KATTI","KATTI","Departure","Current"
"10:15:56","TDR275","EDJA","LDDU",1085,312.39999,"F100(MEDIUM)","IFR","ARMIX_LDDU","ARMIX","Arrival","Current"
"10:17:16","9ADLH#5","LDLO","LIPQ",41.47,89.5,"P28T(MEDIUM)","VFR","LDLO_LIPQ",NA,"Domestic","Current"
"10:20:19","AHO247Y#2","LIEO","LDDU",232.78,170.60001,"C56X(MEDIUM)","IFR","KATTI_LDDU","KATTI","Arrival","Current"
"10:21:22","9ABPR#2","LDLO","LDPL",3.62,33.4,"C172(MEDIUM)","VFR","LDLO_LDPL_1",NA,"Domestic","Current"
