"Time","Count","Airport","Category","Scenario","Runway"
"06:00",1,"LDRI","Departures","Current","1"
"06:10",0,"LDRI","Departures","Current","1"
"06:20",1,"LDRI","Departures","Current","1"
"06:30",1,"LDRI","Departures","Current","1"
"06:40",1,"LDRI","Departures","Current","1"
"06:50",1,"LDRI","Departures","Current","1"
"07:00",1,"LDRI","Departures","Current","1"
"07:10",1,"LDRI","Departures","Current","1"
"07:20",0,"LDRI","Departures","Current","1"
"07:30",0,"LDRI","Departures","Current","1"
"07:40",1,"LDRI","Departures","Current","1"
"07:50",1,"LDRI","Departures","Current","1"
"08:00",1,"LDRI","Departures","Current","1"
"08:10",1,"LDRI","Departures","Current","1"
"08:20",1,"LDRI","Departures","Current","1"
"08:30",1,"LDRI","Departures","Current","1"
"08:40",3,"LDRI","Departures","Current","1"
"08:50",5,"LDRI","Departures","Current","1"
"09:00",5,"LDRI","Departures","Current","1"
"09:10",6,"LDRI","Departures","Current","1"
"09:20",6,"LDRI","Departures","Current","1"
"09:30",6,"LDRI","Departures","Current","1"
"09:40",3,"LDRI","Departures","Current","1"
"09:50",1,"LDRI","Departures","Current","1"
"10:00",1,"LDRI","Departures","Current","1"
"10:10",0,"LDRI","Departures","Current","1"
"10:20",1,"LDRI","Departures","Current","1"
"10:30",1,"LDRI","Departures","Current","1"
"10:40",2,"LDRI","Departures","Current","1"
"10:50",2,"LDRI","Departures","Current","1"
"11:00",2,"LDRI","Departures","Current","1"
"11:10",2,"LDRI","Departures","Current","1"
"11:20",1,"LDRI","Departures","Current","1"
"11:30",1,"LDRI","Departures","Current","1"
"11:40",1,"LDRI","Departures","Current","1"
"11:50",1,"LDRI","Departures","Current","1"
"12:00",1,"LDRI","Departures","Current","1"
"12:10",1,"LDRI","Departures","Current","1"
"12:20",1,"LDRI","Departures","Current","1"
"12:30",1,"LDRI","Departures","Current","1"
"12:40",0,"LDRI","Departures","Current","1"
"12:50",0,"LDRI","Departures","Current","1"
"13:00",0,"LDRI","Departures","Current","1"
"13:10",0,"LDRI","Departures","Current","1"
"13:20",0,"LDRI","Departures","Current","1"
"13:30",0,"LDRI","Departures","Current","1"
"13:40",0,"LDRI","Departures","Current","1"
"13:50",0,"LDRI","Departures","Current","1"
"14:00",0,"LDRI","Departures","Current","1"
"14:10",0,"LDRI","Departures","Current","1"
"14:20",0,"LDRI","Departures","Current","1"
"14:30",1,"LDRI","Departures","Current","1"
"14:40",1,"LDRI","Departures","Current","1"
"14:50",1,"LDRI","Departures","Current","1"
"15:00",1,"LDRI","Departures","Current","1"
"15:10",1,"LDRI","Departures","Current","1"
"15:20",2,"LDRI","Departures","Current","1"
"15:30",1,"LDRI","Departures","Current","1"
"15:40",1,"LDRI","Departures","Current","1"
"15:50",1,"LDRI","Departures","Current","1"
"16:00",1,"LDRI","Departures","Current","1"
"16:10",1,"LDRI","Departures","Current","1"
"16:20",0,"LDRI","Departures","Current","1"
"16:30",1,"LDRI","Departures","Current","1"
"16:40",1,"LDRI","Departures","Current","1"
"16:50",1,"LDRI","Departures","Current","1"
"17:00",1,"LDRI","Departures","Current","1"
"17:10",1,"LDRI","Departures","Current","1"
"17:20",1,"LDRI","Departures","Current","1"
"17:30",0,"LDRI","Departures","Current","1"
"17:40",0,"LDRI","Departures","Current","1"
"17:50",0,"LDRI","Departures","Current","1"
"18:00",0,"LDRI","Departures","Current","1"
"18:10",0,"LDRI","Departures","Current","1"
"18:20",0,"LDRI","Departures","Current","1"
"18:30",1,"LDRI","Departures","Current","1"
"18:40",2,"LDRI","Departures","Current","1"
"18:50",2,"LDRI","Departures","Current","1"
"19:00",2,"LDRI","Departures","Current","1"
"19:10",2,"LDRI","Departures","Current","1"
"19:20",2,"LDRI","Departures","Current","1"
"19:30",1,"LDRI","Departures","Current","1"
"19:40",0,"LDRI","Departures","Current","1"
"19:50",0,"LDRI","Departures","Current","1"
"20:00",0,"LDRI","Departures","Current","1"
"20:10",0,"LDRI","Departures","Current","1"
"20:20",0,"LDRI","Departures","Current","1"
"20:30",0,"LDRI","Departures","Current","1"
"20:40",0,"LDRI","Departures","Current","1"
"20:50",0,"LDRI","Departures","Current","1"
"21:00",0,"LDRI","Departures","Current","1"
"21:10",0,"LDRI","Departures","Current","1"
"21:20",0,"LDRI","Departures","Current","1"
"21:30",0,"LDRI","Departures","Current","1"
"21:40",0,"LDRI","Departures","Current","1"
"21:50",0,"LDRI","Departures","Current","1"
"22:00",0,"LDRI","Departures","Current","1"
"22:10",0,"LDRI","Departures","Current","1"
"22:20",0,"LDRI","Departures","Current","1"
"22:30",0,"LDRI","Departures","Current","1"
"22:40",0,"LDRI","Departures","Current","1"
"22:50",0,"LDRI","Departures","Current","1"
"23:00",0,"LDRI","Departures","Current","1"
"23:10",0,"LDRI","Departures","Current","1"
"23:20",0,"LDRI","Departures","Current","1"
"23:30",0,"LDRI","Departures","Current","1"
"23:40",0,"LDRI","Departures","Current","1"
"23:50",0,"LDRI","Departures","Current","1"
"00:10",0,"LDSB","Departures","Current","1"
"00:20",0,"LDSB","Departures","Current","1"
"00:30",0,"LDSB","Departures","Current","1"
"00:40",0,"LDSB","Departures","Current","1"
"00:50",0,"LDSB","Departures","Current","1"
"01:00",0,"LDSB","Departures","Current","1"
"01:10",0,"LDSB","Departures","Current","1"
"01:20",0,"LDSB","Departures","Current","1"
"01:30",0,"LDSB","Departures","Current","1"
"01:40",0,"LDSB","Departures","Current","1"
"01:50",0,"LDSB","Departures","Current","1"
"02:00",0,"LDSB","Departures","Current","1"
"02:10",0,"LDSB","Departures","Current","1"
"02:20",0,"LDSB","Departures","Current","1"
"02:30",0,"LDSB","Departures","Current","1"
"02:40",0,"LDSB","Departures","Current","1"
"02:50",0,"LDSB","Departures","Current","1"
"03:00",0,"LDSB","Departures","Current","1"
"03:10",0,"LDSB","Departures","Current","1"
"03:20",0,"LDSB","Departures","Current","1"
"03:30",0,"LDSB","Departures","Current","1"
"03:40",0,"LDSB","Departures","Current","1"
"03:50",0,"LDSB","Departures","Current","1"
"04:00",0,"LDSB","Departures","Current","1"
"04:10",0,"LDSB","Departures","Current","1"
"04:20",0,"LDSB","Departures","Current","1"
"04:30",0,"LDSB","Departures","Current","1"
"04:40",0,"LDSB","Departures","Current","1"
"04:50",0,"LDSB","Departures","Current","1"
"05:00",0,"LDSB","Departures","Current","1"
"05:10",0,"LDSB","Departures","Current","1"
"05:20",0,"LDSB","Departures","Current","1"
"05:30",0,"LDSB","Departures","Current","1"
"05:40",0,"LDSB","Departures","Current","1"
"05:50",0,"LDSB","Departures","Current","1"
"06:00",0,"LDSB","Departures","Current","1"
"06:10",0,"LDSB","Departures","Current","1"
"06:20",0,"LDSB","Departures","Current","1"
"06:30",0,"LDSB","Departures","Current","1"
"06:40",0,"LDSB","Departures","Current","1"
"06:50",0,"LDSB","Departures","Current","1"
"07:00",0,"LDSB","Departures","Current","1"
"07:10",0,"LDSB","Departures","Current","1"
"07:20",1,"LDSB","Departures","Current","1"
"07:30",1,"LDSB","Departures","Current","1"
"07:40",2,"LDSB","Departures","Current","1"
"07:50",3,"LDSB","Departures","Current","1"
"08:00",3,"LDSB","Departures","Current","1"
"08:10",4,"LDSB","Departures","Current","1"
"08:20",3,"LDSB","Departures","Current","1"
"08:30",3,"LDSB","Departures","Current","1"
"08:40",2,"LDSB","Departures","Current","1"
"08:50",3,"LDSB","Departures","Current","1"
"09:00",3,"LDSB","Departures","Current","1"
"09:10",2,"LDSB","Departures","Current","1"
"09:20",2,"LDSB","Departures","Current","1"
"09:30",3,"LDSB","Departures","Current","1"
"09:40",3,"LDSB","Departures","Current","1"
"09:50",1,"LDSB","Departures","Current","1"
"10:00",1,"LDSB","Departures","Current","1"
"10:10",1,"LDSB","Departures","Current","1"
"10:20",1,"LDSB","Departures","Current","1"
"10:30",0,"LDSB","Departures","Current","1"
"10:40",0,"LDSB","Departures","Current","1"
"10:50",0,"LDSB","Departures","Current","1"
"11:00",0,"LDSB","Departures","Current","1"
"11:10",1,"LDSB","Departures","Current","1"
"11:20",2,"LDSB","Departures","Current","1"
"11:30",2,"LDSB","Departures","Current","1"
"11:40",2,"LDSB","Departures","Current","1"
"11:50",2,"LDSB","Departures","Current","1"
"12:00",2,"LDSB","Departures","Current","1"
"12:10",1,"LDSB","Departures","Current","1"
"12:20",1,"LDSB","Departures","Current","1"
"12:30",1,"LDSB","Departures","Current","1"
"12:40",1,"LDSB","Departures","Current","1"
"12:50",1,"LDSB","Departures","Current","1"
"13:00",1,"LDSB","Departures","Current","1"
"13:10",1,"LDSB","Departures","Current","1"
"13:20",1,"LDSB","Departures","Current","1"
"13:30",1,"LDSB","Departures","Current","1"
"13:40",1,"LDSB","Departures","Current","1"
"13:50",1,"LDSB","Departures","Current","1"
"14:00",1,"LDSB","Departures","Current","1"
"14:10",2,"LDSB","Departures","Current","1"
"14:20",1,"LDSB","Departures","Current","1"
"14:30",1,"LDSB","Departures","Current","1"
"14:40",2,"LDSB","Departures","Current","1"
"14:50",2,"LDSB","Departures","Current","1"
"15:00",2,"LDSB","Departures","Current","1"
"15:10",1,"LDSB","Departures","Current","1"
"15:20",1,"LDSB","Departures","Current","1"
"15:30",1,"LDSB","Departures","Current","1"
"15:40",0,"LDSB","Departures","Current","1"
"15:50",0,"LDSB","Departures","Current","1"
"16:00",0,"LDSB","Departures","Current","1"
"16:10",0,"LDSB","Departures","Current","1"
"16:20",1,"LDSB","Departures","Current","1"
"16:30",1,"LDSB","Departures","Current","1"
"16:40",2,"LDSB","Departures","Current","1"
"16:50",2,"LDSB","Departures","Current","1"
"17:00",3,"LDSB","Departures","Current","1"
"17:10",3,"LDSB","Departures","Current","1"
"17:20",2,"LDSB","Departures","Current","1"
"17:30",2,"LDSB","Departures","Current","1"
"17:40",1,"LDSB","Departures","Current","1"
"17:50",1,"LDSB","Departures","Current","1"
"18:00",0,"LDSB","Departures","Current","1"
"18:10",0,"LDSB","Departures","Current","1"
"18:20",0,"LDSB","Departures","Current","1"
"18:30",0,"LDSB","Departures","Current","1"
"18:40",0,"LDSB","Departures","Current","1"
"18:50",0,"LDSB","Departures","Current","1"
"19:00",0,"LDSB","Departures","Current","1"
"19:10",0,"LDSB","Departures","Current","1"
"19:20",0,"LDSB","Departures","Current","1"
"19:30",0,"LDSB","Departures","Current","1"
"19:40",0,"LDSB","Departures","Current","1"
"19:50",0,"LDSB","Departures","Current","1"
"20:00",1,"LDSB","Departures","Current","1"
"20:10",1,"LDSB","Departures","Current","1"
"20:20",1,"LDSB","Departures","Current","1"
"20:30",1,"LDSB","Departures","Current","1"
"20:40",1,"LDSB","Departures","Current","1"
"20:50",1,"LDSB","Departures","Current","1"
"21:00",0,"LDSB","Departures","Current","1"
"21:10",0,"LDSB","Departures","Current","1"
"21:20",0,"LDSB","Departures","Current","1"
"21:30",0,"LDSB","Departures","Current","1"
"21:40",0,"LDSB","Departures","Current","1"
"21:50",0,"LDSB","Departures","Current","1"
"22:00",0,"LDSB","Departures","Current","1"
"22:10",0,"LDSB","Departures","Current","1"
"22:20",0,"LDSB","Departures","Current","1"
"22:30",0,"LDSB","Departures","Current","1"
"22:40",0,"LDSB","Departures","Current","1"
"22:50",0,"LDSB","Departures","Current","1"
"23:00",0,"LDSB","Departures","Current","1"
"23:10",0,"LDSB","Departures","Current","1"
"23:20",0,"LDSB","Departures","Current","1"
"23:30",0,"LDSB","Departures","Current","1"
"23:40",0,"LDSB","Departures","Current","1"
"23:50",0,"LDSB","Departures","Current","1"
"00:10",0,"LDSP","Departures","Current","1"
"00:20",0,"LDSP","Departures","Current","1"
"00:30",0,"LDSP","Departures","Current","1"
"00:40",0,"LDSP","Departures","Current","1"
"00:50",0,"LDSP","Departures","Current","1"
"01:00",0,"LDSP","Departures","Current","1"
"01:10",0,"LDSP","Departures","Current","1"
"01:20",0,"LDSP","Departures","Current","1"
"01:30",0,"LDSP","Departures","Current","1"
"01:40",0,"LDSP","Departures","Current","1"
"01:50",0,"LDSP","Departures","Current","1"
"02:00",0,"LDSP","Departures","Current","1"
"02:10",0,"LDSP","Departures","Current","1"
"02:20",0,"LDSP","Departures","Current","1"
"02:30",0,"LDSP","Departures","Current","1"
"02:40",0,"LDSP","Departures","Current","1"
"02:50",0,"LDSP","Departures","Current","1"
"03:00",0,"LDSP","Departures","Current","1"
"03:10",0,"LDSP","Departures","Current","1"
"03:20",0,"LDSP","Departures","Current","1"
"03:30",0,"LDSP","Departures","Current","1"
"03:40",0,"LDSP","Departures","Current","1"
"03:50",0,"LDSP","Departures","Current","1"
"04:00",0,"LDSP","Departures","Current","1"
"04:10",0,"LDSP","Departures","Current","1"
"04:20",0,"LDSP","Departures","Current","1"
"04:30",0,"LDSP","Departures","Current","1"
"04:40",1,"LDSP","Departures","Current","1"
"04:50",1,"LDSP","Departures","Current","1"
"05:00",1,"LDSP","Departures","Current","1"
"05:10",1,"LDSP","Departures","Current","1"
"05:20",2,"LDSP","Departures","Current","1"
"05:30",3,"LDSP","Departures","Current","1"
"05:40",2,"LDSP","Departures","Current","1"
"05:50",3,"LDSP","Departures","Current","1"
"06:00",3,"LDSP","Departures","Current","1"
"06:10",4,"LDSP","Departures","Current","1"
"06:20",4,"LDSP","Departures","Current","1"
"06:30",5,"LDSP","Departures","Current","1"
"06:40",5,"LDSP","Departures","Current","1"
"06:50",4,"LDSP","Departures","Current","1"
"07:00",6,"LDSP","Departures","Current","1"
"07:10",5,"LDSP","Departures","Current","1"
"07:20",5,"LDSP","Departures","Current","1"
"07:30",4,"LDSP","Departures","Current","1"
"07:40",5,"LDSP","Departures","Current","1"
"07:50",6,"LDSP","Departures","Current","1"
"08:00",5,"LDSP","Departures","Current","1"
"08:10",7,"LDSP","Departures","Current","1"
"08:20",7,"LDSP","Departures","Current","1"
"08:30",7,"LDSP","Departures","Current","1"
"08:40",6,"LDSP","Departures","Current","1"
"08:50",6,"LDSP","Departures","Current","1"
"09:00",6,"LDSP","Departures","Current","1"
"09:10",6,"LDSP","Departures","Current","1"
"09:20",7,"LDSP","Departures","Current","1"
"09:30",7,"LDSP","Departures","Current","1"
"09:40",7,"LDSP","Departures","Current","1"
"09:50",7,"LDSP","Departures","Current","1"
"10:00",7,"LDSP","Departures","Current","1"
"10:10",5,"LDSP","Departures","Current","1"
"10:20",5,"LDSP","Departures","Current","1"
"10:30",6,"LDSP","Departures","Current","1"
"10:40",8,"LDSP","Departures","Current","1"
"10:50",9,"LDSP","Departures","Current","1"
"11:00",9,"LDSP","Departures","Current","1"
"11:10",10,"LDSP","Departures","Current","1"
"11:20",8,"LDSP","Departures","Current","1"
"11:30",7,"LDSP","Departures","Current","1"
"11:40",6,"LDSP","Departures","Current","1"
"11:50",4,"LDSP","Departures","Current","1"
"12:00",4,"LDSP","Departures","Current","1"
"12:10",4,"LDSP","Departures","Current","1"
"12:20",6,"LDSP","Departures","Current","1"
"12:30",6,"LDSP","Departures","Current","1"
"12:40",8,"LDSP","Departures","Current","1"
"12:50",10,"LDSP","Departures","Current","1"
"13:00",9,"LDSP","Departures","Current","1"
"13:10",9,"LDSP","Departures","Current","1"
"13:20",8,"LDSP","Departures","Current","1"
"13:30",7,"LDSP","Departures","Current","1"
"13:40",6,"LDSP","Departures","Current","1"
"13:50",5,"LDSP","Departures","Current","1"
"14:00",7,"LDSP","Departures","Current","1"
"14:10",6,"LDSP","Departures","Current","1"
"14:20",6,"LDSP","Departures","Current","1"
"14:30",7,"LDSP","Departures","Current","1"
"14:40",5,"LDSP","Departures","Current","1"
"14:50",6,"LDSP","Departures","Current","1"
"15:00",5,"LDSP","Departures","Current","1"
"15:10",5,"LDSP","Departures","Current","1"
"15:20",5,"LDSP","Departures","Current","1"
"15:30",5,"LDSP","Departures","Current","1"
"15:40",7,"LDSP","Departures","Current","1"
"15:50",6,"LDSP","Departures","Current","1"
"16:00",7,"LDSP","Departures","Current","1"
"16:10",8,"LDSP","Departures","Current","1"
"16:20",7,"LDSP","Departures","Current","1"
"16:30",7,"LDSP","Departures","Current","1"
"16:40",6,"LDSP","Departures","Current","1"
"16:50",5,"LDSP","Departures","Current","1"
"17:00",4,"LDSP","Departures","Current","1"
"17:10",4,"LDSP","Departures","Current","1"
"17:20",6,"LDSP","Departures","Current","1"
"17:30",5,"LDSP","Departures","Current","1"
"17:40",5,"LDSP","Departures","Current","1"
"17:50",7,"LDSP","Departures","Current","1"
"18:00",7,"LDSP","Departures","Current","1"
"18:10",7,"LDSP","Departures","Current","1"
"18:20",6,"LDSP","Departures","Current","1"
"18:30",8,"LDSP","Departures","Current","1"
"18:40",8,"LDSP","Departures","Current","1"
"18:50",7,"LDSP","Departures","Current","1"
"19:00",8,"LDSP","Departures","Current","1"
"19:10",9,"LDSP","Departures","Current","1"
"19:20",8,"LDSP","Departures","Current","1"
"19:30",6,"LDSP","Departures","Current","1"
"19:40",6,"LDSP","Departures","Current","1"
"19:50",6,"LDSP","Departures","Current","1"
"20:00",6,"LDSP","Departures","Current","1"
"20:10",4,"LDSP","Departures","Current","1"
"20:20",5,"LDSP","Departures","Current","1"
"20:30",7,"LDSP","Departures","Current","1"
"20:40",8,"LDSP","Departures","Current","1"
"20:50",8,"LDSP","Departures","Current","1"
"21:00",7,"LDSP","Departures","Current","1"
"21:10",7,"LDSP","Departures","Current","1"
"21:20",8,"LDSP","Departures","Current","1"
"21:30",6,"LDSP","Departures","Current","1"
"21:40",4,"LDSP","Departures","Current","1"
"21:50",4,"LDSP","Departures","Current","1"
"22:00",3,"LDSP","Departures","Current","1"
"22:10",3,"LDSP","Departures","Current","1"
"22:20",3,"LDSP","Departures","Current","1"
"22:30",3,"LDSP","Departures","Current","1"
"22:40",3,"LDSP","Departures","Current","1"
"22:50",2,"LDSP","Departures","Current","1"
"23:00",3,"LDSP","Departures","Current","1"
"23:10",3,"LDSP","Departures","Current","1"
"23:20",1,"LDSP","Departures","Current","1"
"23:30",1,"LDSP","Departures","Current","1"
"23:40",1,"LDSP","Departures","Current","1"
"23:50",1,"LDSP","Departures","Current","1"
"00:10",0,"LDZA","Departures","Current","1"
"00:20",0,"LDZA","Departures","Current","1"
"00:30",0,"LDZA","Departures","Current","1"
"00:40",0,"LDZA","Departures","Current","1"
"00:50",0,"LDZA","Departures","Current","1"
"01:00",0,"LDZA","Departures","Current","1"
"01:10",0,"LDZA","Departures","Current","1"
"01:20",0,"LDZA","Departures","Current","1"
"01:30",0,"LDZA","Departures","Current","1"
"01:40",0,"LDZA","Departures","Current","1"
"01:50",0,"LDZA","Departures","Current","1"
"02:00",0,"LDZA","Departures","Current","1"
"02:10",0,"LDZA","Departures","Current","1"
"02:20",0,"LDZA","Departures","Current","1"
"02:30",0,"LDZA","Departures","Current","1"
"02:40",0,"LDZA","Departures","Current","1"
"02:50",0,"LDZA","Departures","Current","1"
"03:00",0,"LDZA","Departures","Current","1"
"03:10",0,"LDZA","Departures","Current","1"
"03:20",0,"LDZA","Departures","Current","1"
"03:30",0,"LDZA","Departures","Current","1"
